Job ID,Title,Description,Work Location,Location Latitude,Location Longitude,Show Map,Age Limit,Experience List,Internal Reference Code,Internal Contacts,Is Public,Is Urgent,Min Salary,Max Salary,Job Image,Slug,Is Delete,Job Level,Job Type,Created At,Created By,Updated At,Updated By,Owner
434ec3af-360e-45a4-8092-e8f6ce60626b,IT Operations Specialist Internship,"- Troubleshoot all hardware
- Software and Network connection (LAN, Wireless LAN)
- Printer Problems and undertake
- Repair and fix where possible
- Keep monitoring all hardware and software to ensure all services
- Analyze rising problems form user and find solutions
- Perform hardware and software installation
- Management team
- Other assign by Manage

Job Qualification :
- Currently a student in Bachelor&apos;s Degree in related field
- Good communication and interpersonal skills
- Able to work at 5 days/week during internship period
- Knowledge in AI and the ability to use AI-related tools and technologies
","Head Office : Chatuchak, SJ Infinite One Business Complex.",13.8096132,100.5584052,true,,,,,true,true,0,0,5c52009e716f97ccb6eee9a0c884b9e1a2049ce4.png,IT-Operations-Specialist-Internship,false,Others,Internship,2022-08-17T03:14:23.722239,nichapa.san,2024-05-13T03:33:59.593269,vatsiri,
34d6e031-419c-4042-818b-114b01929760,Graphic Design ,"What We want? 

- Collaborate with product managers, developers, and other designers to create intuitive and visually appealing interfaces for web and mobile applications.
- Conduct user research to understand user needs, goals, and behaviors.
- Create wireframes, prototypes, and user flows to communicate design concepts and test usability.
- Design visual elements such as icons, typography, color schemes, and layouts.
- Work with developers to ensure the design is implemented correctly and to resolve any design-related issues.
- Continuously iterate and refine designs based on user feedback and testing results.
- Stay up-to-date with the latest design trends and best practices in UI/UX design.
- Contribute to the development of the design system and style guide to ensure consistency across products.
- Manage and prioritize multiple projects to meet deadlines and deliver high-quality designs.

Who are looking for?
- Minimum of 3 years of experience in UI/UX design or a similar field.
- Proficient in Adobe Creative Suite and other design software.
- Strong understanding of typography, color theory, layout, and design principles.
- Experience with user research, wireframing, prototyping, and user testing.
- Excellent communication, problem-solving, and collaboration skills.
- Ability to work on multiple projects simultaneously and meet deadlines.",SJ ,13.8096132,100.5584052,true,20-27,,Crownabout ,Suttida,true,false,0,0,279da58ef1160067abede32978f126b828fc96bf.jpg,graphic-design-,false,Junior,Contract,2024-01-17T08:53:45.241858,suttida,2024-01-26T09:50:02.681109,suttida,
b39db427-3a6e-42e3-bfb6-9f8b83937c1e,DevSecOps Administrator (Onsite),"Job Highlights
- DevSecOps Operational Services
- Policy & Compliance
- Development Cycle

We are looking for an experienced DevOps Administrator or young talent who is passionate about software development and IT operations.
- Provided DevSecOps Operational Services to customer based on agreed Scope of Works
- Provided first tier support for incident response and problem management
- Coordinate with customer, internal team and external vendors for incident response and problem management
- Provide Summary Report, Technical Explanation and other related document based on agreed Scope of Works

What we want?
- Must be able to work with customer policy and compliance
- Must be able to understand agreed Scope of Works between team and customer
- Must be able to communicate customer, internal team and external vendors for incident response, ticketing case & incident closure
- Service-oriented mindset and able to work under pressure

Who are we looking for?
- Opening for new graduation.
- Linux/UNIX OS Basic Understanding and Configured Skills.
- Linux/UNIX OS Scripting Skills.
- Docker and Container Basic Understanding and Configured Skills.
- Basic English Communication Skills are surplus.
- Kubernetes Basic Understanding and Configured Skills are surplus.
- DevOps/DevSecOps CI/CD Pipeline Basic Understanding are surplus.
- Source Code Management (SCM) Basic Understanding are surplus.
- Systematic and analytical thinking

MFEC OKR:  As MFEC People, you will be a part of our talent team. Besides your main responsibilities, you do have special projects as part of OKR. However, the percentages will be different according to the positions and teams.",Customer Site : Phahonyothin/ Chaengwattana,13.8096132,100.5584052,true,,"34,45,50",ITOMS,Kittikun Moondern,true,true,0,0,e5b113de820ad5126122d09e98acd8c1ea1cdfb0.jpg,devsecops-administrator,false,Junior,Contract,2021-09-20T17:14:19.250879,supanida,2023-11-10T08:19:34.147567,suttida,
197ff72c-8280-4575-9ba5-1bc59ab80cd6,Accounting Officer,"What we want?
- Check the accuracy of accounting recognice Revenue & Cost by Project 
- Check the accuracy of accounting costing records by project in the accounting system. 
- Check tax invoice, withholding tax, account payable and general vouchers. 
- Prepare financial reports for Management such as details of Income Statement and other summary reports relevant. 
- Reconcile accounts and check all reconciliation. 6.Other assignments.
- Others job as assigned by supervisor

Who are looking for?
- Have experience at least 2-5 years in Finance and Accountant
- Preferably in Microsoft Office, especially in MS Excel such as VLOOKUP, Pivot
- Knowledge in tax and compliance is a plus
- Experience to working with startup company will be advantage
- Can start working immediately will be advantage (If any)",Location: BTS Mochit / MRT Jatujak,13.8096132,100.5584052,true,,,Corporate Finance Operation,Suttida,true,true,0,0,a9bbf06b148997bc2a73987ca756a186ff366966.jpg,finance-and-accounting-specialist,false,Others,Full Time,2023-04-10T06:31:17.164892,suttida,2024-03-20T06:10:21.283996,suttida,
ac7ec50d-7178-4995-8453-524b68167f15,Network Engineer Internship," Responsibilities:

Assist in the design, implementation, and maintenance of network infrastructure, including routers, switches, firewalls, and wireless access points.
Support the installation and configuration of networking equipment and software, ensuring compatibility and adherence to industry standards.
Participate in network troubleshooting activities to identify and resolve connectivity issues, performance bottlenecks, and security vulnerabilities.
Collaborate with cross-functional teams to gather requirements, design solutions, and implement network enhancements to support business needs.
Assist in the deployment and management of network monitoring and management tools to ensure proactive monitoring and alerting of network performance and security incidents.
Contribute to the documentation of network configurations, processes, and procedures to facilitate knowledge sharing and support continuity of operations.
Assist in conducting network assessments and audits to identify areas for improvement and recommend solutions to enhance network reliability and performance.
Stay informed about emerging technologies, industry trends, and best practices in networking to support continuous learning and professional development.
Adhere to security protocols and compliance requirements in all network-related activities to protect sensitive data and ensure regulatory compliance.
Support other IT initiatives and projects as needed, providing technical expertise and assistance to achieve organizational goals.
Qualifications:

Currently enrolled in a Bachelor's or Master's degree program, preferably in Computer Science, Information Technology, or a related field.
Strong interest in networking technologies, protocols, and architectures.
Basic understanding of networking concepts, including TCP/IP, DNS, DHCP, VLANs, routing, and switching.
Familiarity with network equipment and technologies, such as Cisco, Juniper, Palo Alto Networks, and Wi-Fi standards.
Proficiency in network troubleshooting tools and techniques.
Excellent problem-solving skills and attention to detail.
Effective communication and interpersonal skills, with the ability to collaborate with cross-functional teams.
Eagerness to learn, adaptability, and a proactive attitude towards personal and professional growth.
Previous internship or coursework experience in networking or related field is preferred but not required.",SJ Infinite One Business Complex,13.8096132,100.5584052,true,,,,,true,false,0,0,182e5a2904dcb0b3aa066b9d1d9a10e03d211f9f,network-engineer-internship,false,Others,Internship,2024-02-15T09:26:15.19316,pornphawit.see,2024-02-15T09:26:15.19316,pornphawit.see,
e3d5a8d7-7729-4411-af23-089fd4ac06fc,IT Project Manager,"What we want?
- Manage, control and coordinate project schedule & implementation to make sure the project to be completed on time.
- Monitor, track and control outcomes to resolve issues, conflicts, dependencies and critical path deliverable.
- Implement and manage change when necessary to meet project output.
- Perform risk management to minimize project risks.
- Establish, manage and maintain relationship with the stakeholders, business partner and third parties/vendors.
- Utilize industry best practices, techniques, and standards throughout entire project execution.
- Create and maintain comprehensive project documentation.
- Measure project performance to identify areas for improvement.
- Perform other related duties as assigned.

Who are we looking for?
- At least 5 years working experience in IT project management, large scale projects preferred.
- Proven working experience in project management.
- Understanding of Agile methodology (SCRUM).
In-depth knowledge of project management and sense of ownership.
- Excellent organizational and time-management skills.
- Ability to communicate effectively, including writing skill both Thai and English
- Experience in Banking preferred.
-Self-motivated, service-minded, and able to work both independently and under pressure.

MFEC OKR:- As MFEC People, you will be a part of our talent team. Besides your main responsibilities, you do have special projects as part of OKR. However, the percentages will be different according to the positions and teams. ",Bangkok,13.8096132,100.5584052,true,,,PMO,,true,false,0,0,52e92e8a9fcf30f345b1f082f2978092f333befe,it-project-manager,false,Junior,Full Time,2024-04-09T09:31:37.364663,chatsama,2024-04-09T09:31:37.364663,chatsama,
ecb5c77b-2152-456f-8027-a38fe9659ba7,Helpdesk Engineer,"Job Highlight  
- Open for New Graduation
- Exposure to banking system & technologies
- Good teamwork

We are looking for new members of Helpdesk Engineer to join ITOMS Team to offer the best service in resolving critical server, application and system alert for our large enterprise customers.  

What we want ?  
- Serve as the first point of contact for customers and the engineer assistance over the phone or email.
- One-Stop Services for All customer Need is 24/7 365 days a year.
- Logs the problems to systems and assign the case to support team.
- Direct unresolved issues to the next level of support personnel.
- Follow-up the case and update customer status and information.
- Pass on any feedback or suggestions by customers to the appropriate internal team.
- Generate internal & external ticketing system reports daily, weekly, monthly for BU Team & Customer.

Who are we looking for?  
- 0-2 years of work experience in IT-related. (Open for New Graduation)
- Human relationship and a team player.
- Analytical, negotiation and problem-solving skills, service-minded, high responsibility
- Assist in administrative work such as coordinate for supplies, organize for transport.
- Good communication / interpersonal skills.
- Good organizational and administrative skills.
- Proficient in Microsoft Office Suite.
- Good written and verbal communications skills.
- Must be attentive to detail, accurate, and able to prioritize multiple tasks in a high pressure, fast-paced environment.
- Customer-oriented and cool-tempered.",S-OASIS,13.8096132,100.5584052,true,,50,ITOMS,,true,true,0,0,e7c55d19337ad92ada4ac6b1c56503b6ee59eef5.jpg,helpdesk-engineer,false,Junior,Contract,2022-01-13T08:12:42.083605,supanida,2024-07-05T02:21:03.418017,chonpicha,
1cdc21ea-7842-4078-9180-19481b39b9b2,Software Tester (Automate test),"We are looking for an Software Automate Tester to design, manage, and develop automate test script on ServiceNow Platform. The job will coordinate with ServiceNow development team to ensure projects schedule & testing is complete on time.

Job  Role:
• Design test case and implement system test
• Record/analyze test result and provide feedback to development team
• Perform reporting the defect to the bug tracking system
• Create automate test script by using  ServiceNow automate test tool for Automate test position
• Co-ordinate with Developers , SA, and PM to solve software error
• Develop project-related documents such as user acceptance test document and user manual
• Coordinate and facilitate the User Acceptance Test

 Qualifications:
• Bachelor’s degree in Computer Engineering, Computer Science or related field
• Minimum 2 years’ experience in Software Testing
• Knowledge of automate and performance testing tool
• A proactive, team player with ability to work in dynamic environments
• Able to work on site
• Experience in Automation Testing (ex. Robot framework/Cypress etc.)  would be an advantage
• Good Thai and English communication skills 

Skill:
• Knowledge of automate and performance testing tool
• A proactive, team player with ability to work in dynamic environments
• Able to work on site
• Experience in Automation Testing (ex. Robot framework/Cypress etc.)  would be an advantage
• Good Thai and English communication skills ",SJ Infinite One,13.8096132,100.5584052,true,,"34,107",,,true,false,0,0,e55b1143ca02355bf5b40173e3aa76d63659d3ea,software-tester-automate-test,false,Junior,Full Time,2024-06-28T09:09:04.30993,chonpicha,2024-06-28T09:09:04.30993,chonpicha,
85aea70c-29ee-4a86-b313-2a75dfb69557,Assistance customer success manager (Streaming Platform and development),"Preferred Qualifications
We're looking for an experienced related to IT services, applications, project management, or related fields to work in our newly established streaming platform and development team which focus on developing or implementing services for enterprises.

What we want?
•	Develop and execute customized Success Plans based on client-specific needs and pain points.
•	Proactively lead product and solution improvements internally to enhance client satisfaction.
•	Monitor and track client engagements to ensure client success metrics are met and risks are managed effectively.
•	Assessing requirements of the project and translates project requirements into project tasks.  
•	Identifies and allocates project team resources.  
•	Develops detailed project schedules, resource plans, and status reports.  
•	Manage or coordinate with different venders and communicate project milestones.  
•	Tracks key project milestones and adjusts project plans.  
•	Provide feedback to Product Management, Support, Development and other teams on customer feedback, trends, issues and any item impacting customer satisfaction.
•	Help develop new ways to track and follow up on customer satisfaction.

Who are we looking for?
•	Bachelor’s degree in information technology, computer science, business management or in a related field.
•	Knowledge in all aspects of information technology and project management, specifically with complex applications and services.  
•	Knowledge in application streaming platform and developing, web developing or programming. (Kafka, Confluent, Data pipeline, MQ, etc.)
•	Excellent communication, interpersonal and negotiation skills.  
•	Excellent planning and organization ability.  
•	Excellent self-learning, motivating and problem solving.  
•	Team working and able to work under pressure with very good negotiation.  
•	Good command of English. 
",SJ Infinite one,13.8096132,100.5584052,true,,"77,45",,,true,false,0,0,388aa801f7218c40a79db5bcac8eb2f732a7bbc7,assistance-customer-success-manager-streaming-platform-and-development,false,Senior,Full Time,2024-05-20T08:33:51.891877,pachara_i,2024-07-10T06:56:15.69571,rinrada_k,
9f66cca6-23ac-4e44-9e7e-241f74e1c1b0,Software Engineer (Software Implementer),"We are looking for people with diverse range of talents and skills to join our professional teamwork. Be part of our organization and you can collaborate with innovative and enthusiastic minds while moving forwards with opportunities and success in your career

What we want?
- Implementing, Supporting and Consulting clients and customers while ensuring customer requirement and satisfaction.
- Ensure complaints and incidents be taken care, responded and resolved within SLAs and the preventive actions be established to prevent future problems.
- Ensure readiness and accuracy on system configuration regarding integration of solution to current operating environment prior deployment to ensure that equipment and system will be integrated and operated efficiently.

Who are we looking for?
- Software Implementation (Installation, Configuration and upgrading)
- Basic knowledge usage in Operating System (Linux/Unix and Windows)
- Basic knowledge in Network
- Basic knowledge in Cloud Concept, experiences in any public cloud (Azure, AWS, GCP, etc.) is a plus
- Basic knowledge in Web/API Security Concept is a plus
- Programing Skill is a plus
- Highly motivated to learn new technologies and drive engagements with customers
- Able to communicate in English
- Experience with Infrastructure on-prem and cloud would be an advantage.
- Responsible for proactively maintaining knowledge and technical capability.  
- Able to self-learning and self-motivated through curiosity.
- Have a passion for work.
- New graduate are welcome.
- Knowledge in AI and the ability to use AI-related tools and technologies
","Chatuchak, Customer site",13.8096132,100.5584052,true,,,BSM,,true,true,0,0,ac3bec089bf96562bf7574adbe5a7d86824c89d9,software-engineer-software-implementer,false,Junior,Full Time,2023-05-03T02:37:10.551128,chatsama,2024-04-12T08:10:40.564663,chatsama,
c6e5cd75-be7d-4b91-9ce1-87fa5c67c3cf,"Mobile Application Programmer (Flutter, PHP Backend, AWS) - Subsidiary Company","Responsibilities:

- Develop, test, and maintain mobile applications using Flutter.
- Collaborate with cross-functional teams to define, design, and ship new features.
- Integrate applications with backend services using PHP.
- Design and implement RESTful APIs to support mobile functionality.
- Optimize applications for maximum performance and scalability.
- Troubleshoot and debug applications to ensure optimal performance.
- Deploy and manage applications on AWS.
- Implement and maintain CI/CD pipelines using GitLab.
- Maintain code quality, organization, and automation.
- Stay updated with the latest industry trends and technologies.

Requirements:
- Bachelor's degree in Computer Science, Information Technology, or a related field.
- At least 3 years of experience in mobile application development
- Proficiency in Flutter for mobile application development.
- Strong knowledge of PHP and experience in backend development.
- Experience with database management systems such as MySQL and SQL Server.
- Proven experience in developing and deploying at least 5 mobile applications.
- Solid understanding of object-oriented programming principles.
- Familiarity with version control systems like Git.
- Experience with AWS services such as EC2, S3, RDS, Lambda, etc.
- Strong understanding of CI/CD practices and experience with GitLab CI/CD.
- Strong problem-solving skills and attention to detail.
- Ability to work independently and as part of a team.

Qualification
- Experience with other backend technologies and frameworks.
- Knowledge of other cloud services (e.g., Azure, Google Cloud).
- Familiarity with Agile/Scrum development methodologies.
- Excellent communication and interpersonal skills.",SJ Infinite One,13.8096132,100.5584052,true,,"34,107",,,true,false,0,0,21dd25cbd067ce101e86e510b2e984ec22b9fb32,mobile-dev-prain,false,Junior,Full Time,2024-06-28T09:36:58.759294,chonpicha,2024-06-28T09:36:58.759294,chonpicha,
490f3b59-29b6-419f-a701-c349729bfe69,Project Engineer,"- Multi-task in job’s function between project operation and project management.
- Support Presales/Sale team to propose the system integration & solution to customer.
- Technical support, consulting and troubleshooting for client site.
- Able to work onsite at customer site.(in bangkok or up-country)
- Teamwork and Co-operation with project team or external/internal team.
- Up-to-date in Tech/IT Trends and able to co-working with partners and product vendors.
- Service delivery and project management.

Qualifications :
- Bachelor degree or higher in in Computer Engineering or Computer Science or related field
- At least experience for 3-10 years in IT Operation Support or System/Networking Engineer.
- Experience in IT Operation Support and Service for Application and Infrastructure.
- Knowledge of Application work-flow and IT Infrastructure Layer.","Head Office : Chatuchak, SJ Infinite One Business Complex ",13.8096132,100.5584052,true,,"131,7",MTIS,,true,true,0,0,279da58ef1160067abede32978f126b828fc96bf.jpg,project-engineer,false,Senior,Full Time,2024-04-26T03:10:50.485762,rinrada.khw,2024-04-26T07:42:20.482437,rinrada.khw,
d52f80de-a676-4bb2-a404-c0e6aac268ec,Software Engineer Internship,"- เรียนรู้การพัฒนาระบบ Platform ServiceNow และได้ลองทำงานจริง
- Training 1 month
- Create 2 applications on Servicenow 1 month
- Integrate with 3rd party app over REST API with ServiceNow 1 month
- Knowledge management 1 week
- Chatbot + Live chat 3 weeks
- work with MFEC ServiceNow team for deliver project until end of intern period.","Head Office : Chatuchak, SJ Infinite One Business Complex.",13.8096132,100.5584052,true,,,,,true,false,0,0,8a13e67827534626fee953533afcb1407b617b09.png,software-engineer-internship,false,Others,Internship,2023-01-09T04:11:19.379902,nichapa.san,2024-02-15T09:12:24.778581,pornphawit.see,
1650c0d2-3934-492a-9796-df9df4917bc3,Technical Presales,"As a Technical Presales Consultant at MFEC,  you will work closely with the sales, marketing and business development teams to support Enterprise Solution sales activities. This role will be active in reviewing and responding to Requests for Proposals and preparing and delivering presentations to prospects. You will also provide business and technical product expertise, solution features and benefits information and deal-specific competitive analysis.

 What we want?                              
- Perform analysis and design high-level solution to meet user requirements.          
- Coordinate with software vendors to update new technologies
- Recommend IT process flows align with ITIL guideline
- Work with Account Manager to propose solutions with align with account strategy.
- Understanding customer’s needs
- Preparing and delivering and delivering customer presentation and demonstrations of the software, hardware articulately and confidently.
- Delivering proof-of-concept implementations using customer data, data models, and functional use cases

Who are we looking for?
- Bachelor’s Degree in Computer Science or Computer Engineering
- 2-10 years working experience in IT-related fields
- An ability to communicate technical information to non-technical staff in a way that is easy to understand.
- Self-motivated, Service mind, Competitive, Result driven attitude, Passion, Dedication and focus
- Able to follow up with Partner and Vender like BMC, Broadcom, IBM, CISCO, Oracle, AppDynamics, ServiceNow etc.
- Be able to understand product detail clearly
- Support sales Team, make proposal, do the product presentation
- Have a passion for the newest technology
- Good Communication both writing and speaking Thai & English.","Chatuchak, Bangkok",13.8096132,100.5584052,true,,,BSM,,true,true,0,0,0a229a0a2512d5ebc84edeada09a12fc3fda7074,technical-presales-2,false,Senior,Full Time,2022-09-30T04:59:10.330608,chatsama,2023-11-14T08:55:28.348137,pachara_i,
8d1912d0-b236-447a-954e-36f6722137fb,Business Analyst/Business Consultant,"Job Highlight
- Business Process Improvement
- IT Banking/Financial Solution
- Fresh Graduate are welcome

We are looking for a Business Analyst/Business Consultant, you will be responsible for improvement of business process and being a customer's consultant in IT Financial Solution such as, Capital Market Solution and Lending Solution.

What we want?
- Work closely with business users in order to capture the business need, objectives, direction, and detailed requirements of the IT Financial solution.
- Work closely with key customers to keep them updated on process changes designed to improve service.
- Review current staff performance and offering suggestions for improvement.
- Use appropriate tools to ensure completeness and sufficiently detailed requirements are captured, analyzed, and documented as for the basis for software/system development. 
- Create in-depth reports and presentations on a business’s processes.

Who are we looking for? 
- Have experiences in IT project implementation
- Have knowledge or experience in Banking/Finance businesses
- Have experience in business development, business consultant or business analysis
- Have knowledge in Lending business (is a plus)
- Have strong problem analysis & solving and prioritization skills
- Have good presentation skills
- Have good interpersonal and communication skills 
- Good at working with multiple stakeholders with multi-national environment
- Good in English (reading, writing, and speaking)
- Knowledge in AI and the ability to use AI-related tools and technologies

MFEC OKR:- As MFEC People, you will be a part of our talent team. Besides your  main responsibilities, you do have special projects as part of OKR. However, the percentages will be different according to the positions and teams. ","Head Office : Chatuchak, SJ Infinite One Business Complex",13.8096132,100.5584052,true,,45,Business Solution,Kittikun Moondern,true,false,0,0,e6f906f5340c9f9faec0c1bada1332928ab48be0.jpg,business-analyst-business-consultant,false,Senior,Full Time,2021-09-23T04:40:32.953103,kittikun_m,2023-08-16T03:23:29.782769,rinrada.khw,
13ccba9b-bb45-48b0-81f7-2979ef9f4efe,System Analyst,"Job Highlight
- System Analyst, Get Requirments
- PL/SQL
- Competitive Salary with high welfares & benefits

We're looking for an experienced System Analyst to lead a projects and translate of business requirements into technical requirements

What we want?
- Leads the translation of business requirements into technical requirements.
- Collaborating with Business Analysts, Project Leads and team.
- Performs system analysis, design, and configuration.
- Develops, writes, and communicates systems design, functional system specifications and workflow diagram.
- Coaches and transfers knowledge to less experienced team members.
- Investigates problems and develops recommendations for resolution.

Who are we looking for? 
- Bachelor’s degree in Computer Engineering or Computer Science and/or Master's degree business or Computer science
- Knowledge in PL/SQL
- Strong experience in user requirements gathering, analysis and design by creating software specification documents.
- Strong analytical and problem solving skills.
- Experience in project team management.
- Self-motivated with the ability to prioritize, meet deadlines, and manage changing priorities.
- Good communication and relationship, good team working.

MFEC OKR:- As MFEC People, you will be a part of our talent team. Besides your main responsibilities, you do have special projects as part of OKR. However, the percentages will be different according to the positions and teams. ","Head Office : Chatuchak, SJ Infinite One Business Complex",13.8096132,100.5584052,true,,48,DD,Kittipat Ittiaree,true,true,0,0,adc129a21551f170e833e36244ef5c5f9cc77bcb.jpg,system-analyst,false,Junior,Full Time,2021-09-20T12:48:22.555554,kittipat,2024-03-12T04:27:03.464221,pachara_i,
2ab4c725-c6a3-42a4-83c9-4124949a6a2f,Presales Engineer (System and Storage),"We are looking for an experienced Presales Engineer who will assist the sales team with technical skills and functional expertise

What we want?
- The first area involves supporting pre-sales activities by giving detailed information about technical specifications and the ways in which they could meet a customer's needs, often demonstrating those features before a sale;
- The actual sale involves negotiating a commercial agreement to the benefit of both customer and supplier; technical support, which follows the sale, may include solving faults and problems.
- Responding to RFP/RFI /TOR (Request for proposal/information).
- Understanding and learning company products and demonstrating the system to prospects.
- Product positioning and act as solution architecture for clients

Who are we looking for?
- Bachelor’s Degree in  Computer Science or Computer Engineering or Business
- Experience in the IT presales or related field.
- Having System and Storage / Security / Application & Development skills.
- Self-motivated and work well independently
- Strong service mind with excellent communication and presentation skills.
- Flexible and easily adaptable
- Good communication of English
- Work with Passion, Professional and Teamwork
- Years of Experience 1 year
- Knowledge in AI and the ability to use AI-related tools and technologies
","Chatuchak, Bangkok",13.8096132,100.5584052,true,,,JP,,true,true,0,0,f96fc5e9687c65eecc9c4797917b0a267da26e29,presales-engineer-system-and-storage,false,Junior,Full Time,2022-09-30T04:57:35.100255,chatsama,2023-11-13T03:12:33.144472,suttida,
fde717f3-507b-4771-9b6e-6a38234a02df,System Engineer,"What We Want?

- Responsible for implementation, configuration and maintenance system according to standard identify and comply with guideline related Windows platform support
- Supporting day-to-day operation incident and change
- Support standby on-call support or remote support
- Support customers’ request and troubleshooting customer’s problems
 - With pro-active tool, monitor, evaluate (performance, availability and reliability) and suggest for system health status and improvement
- Perform system refreshment(up-firmware), installation and migration
- Assign storage to servers
- Manage enterprise storage and virtualization environment

Who are looking for?
- 5-10 Years work experience on Operating system Windows, Server, Storage, Virtualization, and other related products
- Good understanding of VMware, Microsoft and storage is necessary
- Good analytical, troubleshooting and problem-solving skills
- Good understanding of using backup software, such as Veeam
- Good understanding of network infrastructures such as VLAN, network routing, firewall
- Positive attitude and good service mind
- Knowledge in AI and the ability to use AI-related tools and technologies
",Work at Site Customer,13.8096132,100.5584052,true,,"131,46",ITOMS,Suttida,true,true,0,0,1b450570efc6d81764b6be5c78fe8de989043e12.jpg,system-engineer-8,false,Junior,Full Time,2022-12-19T11:18:17.857201,suttida,2024-07-10T07:00:22.982999,rinrada_k,
79496574-fc66-4e10-aed9-442b48d53ba7,Project Manager,"Job Highlight
- Software Development Project
- Background in Project management
- Competitive salary with high benefits

We're looking for an experienced Project Manager to manage projects and make sure the projects to be completed on time.

What we want?
- Manage, control and coordinate project schedule & implementation to make sure the project to be completed on time.
- Monitor, track and control outcomes to resolve issues, conflicts, dependencies and critical path deliverable.
- Implement and manage change when necessary to meet project output.
- Perform risk management to minimize project risks.
- Establish, manage and maintain relationship with the stakeholders, business partner and third parties/vendors.
- Utilize industry best practices, techniques, and standards throughout entire project execution.
- Create and maintain comprehensive project documentation.
- Measure project performance to identify areas for improvement.
- Perform other related duties as assigned.

Who are we looking for? 
- At least 1-5 years working experience in project management, large scale project preferred.
- Proven working experience in project management.
- Understanding of Agile methodology (SCRUM).
- In-depth knowledge of project management and sense of ownership.
- Excellent organizational and time-management skills.
- Ability to communicate effectively, including writing skill both Thai and English
- Self-motivated, service-minded, and able to work both independently and under pressure.
- Knowledge in AI and the ability to use AI-related tools and technologies

MFEC OKR:- As MFEC People, you will be a part of our talent team. Besides your main responsibilities, you do have special projects as part of OKR. However, the percentages will be different according to the positions and teams. ",Customer Site : Huai Khwang,13.8096132,100.5584052,true,,48,JPMS,Kittipat Ittiaree,true,true,0,0,ee8ed05e0502de5b820a2644fd2dd1a1ff010b5e.jpg,project-manager,false,Senior,Full Time,2021-09-20T12:56:09.529,kittipat,2024-02-14T07:35:05.638724,chatsama,
50cd25c0-1ff3-4a12-944e-2d816c74b95f,"System Engineer (Infrastructure, Bigdata)","Job Highlight
- New Graduate are Welcome 
- IT Infrastructure 
- Bigdata

We’re looking for a talented Systems Engineer who has the necessary experience to help build out our infrastructure solutions, bigdata product and troubleshoot problems of our customers.  

What we want?
- Implement and integration focused solutions of customer IT infrastructure. 
- Provide technical support, troubleshooting and maintenance services.
- Learning by doing with Data Platform engineer during a project implementation phase & support phase 
- Introduce new technology and solutions to improve work process. 
- Work with support team to resolve technical issues. 

Who are we looking for? 
- Excellence in communication skills with both Thai and English languages
- Excellence in explanation technical information to non-techies
- Have a passion for the newest technology 
- Strong problem-solving and analytical skills
- Good teamwork and discipline
- Good service mind and communication
- Knowledge in AI and the ability to use AI-related tools and technologies

MFEC OKR:- As MFEC People, you will be a part of our talent team. Besides your main responsibilities, you do have special projects as part of OKR. However, the percentages will be different according to the positions and teams.","Head Office : Chatuchak, SJ Infinite One Business Complex",13.8096132,100.5584052,true,,"46,52,45",Telco,Kanokwan Samridnun,true,false,0,0,5e6a920e69951a08830fa1fdcf6e8040e7271d08,system-engineer-4,false,Junior,Full Time,2022-06-02T13:31:03.244603,kanokwan_sa,2024-07-05T03:39:44.742447,khwanchanok,
3ee40be1-7cf4-43bc-9481-bcade34ecaf3,Purchasing Officer Internship,"-Assist in sourcing and evaluating potential vendors for IT equipment, software, and services.
-Aid in negotiating pricing, terms, and contracts with suppliers to ensure favorable agreements for the company.
-Assist in the preparation of purchase orders, requisitions, and other procurement documents accurately and in a timely manner.
-Help in maintaining accurate records of purchases, pricing, and inventory levels using appropriate software tools.
-Support in tracking and monitoring deliveries to ensure timely receipt of goods and services.
-Collaborate with internal departments such as IT, finance, and administration to address procurement-related issues and ensure alignment with company policies and procedures.
-Assist in evaluating supplier performance and providing feedback to improve vendor relationships.
-Contribute to the development and implementation of procurement strategies to optimize cost-efficiency and quality standards.
-Participate in periodic inventory audits and assist in reconciling discrepancies as necessary.
-Stay updated on industry trends, market conditions, and new procurement methods to identify potential opportunities for improvement.

Qualification

-Currently enrolled in a Bachelor&apos;s degree program, preferably in Business Administration, Supply Chain Management, or a related field.
-Strong attention to detail and organizational skills.
-Excellent communication and interpersonal abilities.
-Proficiency in Microsoft Office Suite, particularly Excel and Word.
-Ability to work effectively in a team environment and collaborate with cross-functional teams.
-Eagerness to learn and willingness to take on new challenges.
-Prior internship experience in procurement or related field is a plus.
-Familiarity with procurement software or ERP systems is desirable.",Onsite SJ Infinite Business Complex,13.8096132,100.5584052,true,,,,,true,true,0,3300,279da58ef1160067abede32978f126b828fc96bf.jpg,purchase-officer-internship,false,Others,Internship,2024-02-14T03:35:16.75997,pornphawit.see,2024-02-15T09:32:23.655925,pornphawit.see,
